"category","name","name_en","attack","huixin","next","fire","water","thunder","ice","dragon","sleep","paralyze","poison","blasting","defense","phial","shelling","kinsect","snipe","speed","cut0","cut5","automatic","offset","hole","notes_desc","qushe","xuli","xuli_add","coatings","coatings_up","recoil","reload","ammo","previous","views","created_at","updated_at","created_by","id","_read_perm","_write_perm"
"斩斧","狐斩击斧【子规啼离恨】Ⅱ","FondFarewellII","170","10","","0","24","0","0","0","0","0","0","0","0","强击瓶","","","","","18,18,16,12,6,0,0","18,18,16,12,12,4,0","","","1-0-0","","","","","","","","","","606443539d2e7500d67e8fa0","8","1617183571","1617668405","80067813","606443539d2e7500d67e8fa1","[""user:anonymous""]","[]"
"斩斧","喷射烈炎斩击斧Ⅰ","RathFlamesplitterI","120","0","","19","0","0","0","0","0","0","0","0","0","强击瓶","","","","","16,20,6,8,0,0,0","16,20,6,18,0,0,0","","","0-0-0","","","","","","","","","","606443539d2e7500d67e8f9c","4","1617183571","1617633005","80067813","606443539d2e7500d67e8fa2","[""user:anonymous""]","[]"
"斩斧","喷射烈炎斩击斧Ⅱ","RathFlamesplitterII","140","0","","22","0","0","0","0","0","0","0","0","0","强击瓶","","","","","18,16,6,10,0,0,0","18,16,6,18,2,0,0","","","0-0-0","","","","","","","","","","606443539d2e7500d67e8fa2","2","1617183571","1617632643","80067813","606443539d2e7500d67e8fa3","[""user:anonymous""]","[]"
"斩斧","奇怪龙激吻","KhezuCleaver","140","0","","0","0","32","0","0","0","0","0","0","0","强属性瓶","","","","","18,14,12,10,6,0,0","18,14,12,10,16,0,0","","","2-0-0","","","","","","","","","","606443539d2e7500d67e8fac","3","1617183571","1617632163","80067813","606443539d2e7500d67e8fad","[""user:anonymous""]","[]"
"斩斧","扫荡Ⅰ","General'sStrongaxeI","150","0","","0","0","0","0","0","0","0","0","0","10","减气瓶","","","","","16,16,14,8,6,0,0","16,16,14,8,16,0,0","","","3-0-0","","","","","","","","","","606443539d2e7500d67e8fb8","6","1617183571","1617673683","80067813","606443539d2e7500d67e8fc1","[""user:anonymous""]","[]"
"斩斧","罗宋红斧Ⅰ","TheShredderI","120","0","","0","0","15","0","0","0","0","0","0","10","强击瓶","","","","","8,18,16,8,0,0,0","8,18,16,18,0,0,0","","","0-0-0","","","","","","","","","","606443539d2e7500d67e8fb7","4","1617183571","1617632763","80067813","606443539d2e7500d67e8fc4","[""user:anonymous""]","[]"
"斩斧","雪族剑斧Ⅲ","SnowfallAxeIII","140","0","","0","0","0","0","0","20","0","0","0","0","强属性瓶","","","","","20,14,12,14,0,0,0","20,14,12,18,6,0,0","","","2-0-0","","","","","","","","","","606443539d2e7500d67e8fd5","2","1617183571","1617632644","80067813","606443539d2e7500d67e8fd6","[""user:anonymous""]","[]"
"斩斧","琥珀斜斩Ⅰ","AmberSlashI","80","20","","0","0","0","19","0","0","0","0","0","0","强属性瓶","","","","","10,10,16,14,0,0,0","10,10,16,20,4,0,0","","","0-0-0","","","","","","","","","","606443539d2e7500d67e8faf","5","1617183571","1617671884","80067813","606443539d2e7500d67e8fb1","[""user:anonymous""]","[]"
"斩斧","强力罗宋红斧","ThePowerShredder","170","0","","0","0","21","0","0","0","0","0","0","10","强击瓶","","","","","12,16,16,12,4,0,0","12,16,16,12,10,4,0","","","1-0-0","","","","","","","","","","606443539d2e7500d67e8fc5","2","1617183571","1617632763","80067813","606443539d2e7500d67e8fc6","[""user:anonymous""]","[]"
"斩斧","分＝裂","DoomBringerAxe","180","0","","0","42","0","0","0","0","0","0","0","0","强属性瓶","","","","","12,12,26,12,8,0,0","12,12,26,12,18,0,0","","","1-1-0","","","","","","","","","","606443539d2e7500d67e8fcb","8","1617183571","1617674163","80067813","606443539d2e7500d67e8fcc","[""user:anonymous""]","[]"
"斩斧","炎火铁剑斧Ⅴ","KamuraIronAxeV","150","0","","0","0","0","0","0","0","0","0","0","0","强击瓶","","","","","12,16,18,8,6,0,0","12,16,18,8,14,2,0","","","0-1-0","","","","","","","","","","606443539d2e7500d67e8f9d","5","1617183571","1617666362","80067813","606443539d2e7500d67e8f9e","[""user:anonymous""]","[]"
"斩斧","奇怪龙万用刀Ⅰ","KhezuAxeI","80","0","","0","0","23","0","0","0","0","0","0","0","强属性瓶","","","","","14,12,6,8,0,0,0","14,12,6,18,0,0,0","","","0-0-0","","","","","","","","","","606443539d2e7500d67e8f9b","3","1617183571","1617632523","80067813","606443539d2e7500d67e8fab","[""user:anonymous""]","[]"
"斩斧","炎火忍剑斧","KamuraNinjaAxe","190","0","","0","0","0","0","0","0","0","0","0","0","强击瓶","","","","","8,18,12,12,10,0,0","8,18,12,12,16,4,0","","","1-1-0","","","","","","","","","","606443539d2e7500d67e8f9e","7","1617183571","1617640205","80067813","606443539d2e7500d67e8f9f","[""user:anonymous""]","[]"
"斩斧","喷射烈炎斩击斧Ⅲ","RathFlamesplitterIII","190","0","","25","0","0","0","0","0","0","0","0","0","强击瓶","","","","","24,24,6,14,2,0,0","24,24,6,14,12,0,0","","","2-0-0","","","","","","","","","","606443539d2e7500d67e8fa3","3","1617183571","1617633244","80067813","606443539d2e7500d67e8fa4","[""user:anonymous""]","[]"
"斩斧","龙姬斩击斧Ⅱ","DragonmaidenAxeII","190","0","","0","0","0","0","0","0","0","22","0","0","强属性瓶","","","","","12,12,20,22,4,0,0","12,12,20,22,14,0,0","","","0-0-0","","","","","","","","","","606443539d2e7500d67e8fbe","4","1617183571","1617642723","80067813","606443539d2e7500d67e8fbf","[""user:anonymous""]","[]"
"斩斧","破盾者","Gríðr'sLandmaker","210","0","","0","0","0","0","0","0","0","25","0","0","强属性瓶","","","","","18,8,22,14,8,0,0","18,8,22,14,14,4,0","","","0-0-0","","","","","","","","","","606443539d2e7500d67e8fbf","21","1617183571","1617674162","80067813","606443539d2e7500d67e8fc0","[""user:anonymous""]","[]"
"斩斧","扫荡Ⅱ","General'sStrongaxeII","170","0","","0","0","0","0","0","0","0","0","0","10","减气瓶28","","","","","14,14,14,10,8,0,0","14,14,14,10,16,2,0","","","3-0-0","","","","","","","","","","606443539d2e7500d67e8fc1","4","1617183571","1617663841","80067813","606443539d2e7500d67e8fc2","[""user:anonymous""]","[]"
"斩斧","封＝泥Ⅰ","AlmudronAxeI","130","0","","0","31","0","0","0","0","0","0","0","0","强属性瓶","","","","","10,10,20,10,0,0,0","10,10,20,16,4,0,0","","","0-0-0","","","","","","","","","","606443539d2e7500d67e8fc4","3","1617183571","1617632523","80067813","606443539d2e7500d67e8fca","[""user:anonymous""]","[]"
"斩斧","伞旌旗Ⅰ","AxenosomI","100","0","","13","0","0","0","0","0","0","0","0","0","强击瓶","","","","","6,12,16,6,0,0,0","6,12,16,16,0,0,0","","","0-0-0","","","","","","","","","","606443539d2e7500d67e8fb6","3","1617183571","1617625321","80067813","606443539d2e7500d67e8fcd","[""user:anonymous""]","[]"
"斩斧","暗堡破坏者","Blitzkrieg","200","-20","","0","0","0","0","0","0","0","0","0","0","麻痹瓶15","","","","","12,10,26,20,2,0,0","12,10,26,20,8,4,0","","","0-0-0","","","","","","","","","","606443539d2e7500d67e8fd2","5","1617183571","1617643563","80067813","606443539d2e7500d67e8fd3","[""user:anonymous""]","[]"
"斩斧","骨制剑斧Ⅰ","BoneAxeI","80","0","","0","0","0","0","0","0","0","0","0","0","强击瓶","","","","","14,18,8,0,0,0,0","14,18,18,0,0,0,0","","","0-0-0","","","","","","","","","","","2","1617183571","1617633005","80067813","606443539d2e7500d67e8fd8","[""user:anonymous""]","[]"
"斩斧","炎火铁剑斧Ⅱ","KamuraIronAxeII","60","0","","0","0","0","0","0","0","0","0","0","0","强击瓶","","","","","12,14,14,0,0,0,0","12,14,22,2,0,0,0","","","0-0-0","","","","","","","","","","606443539d2e7500d67e8f9a","5","1617183571","1617672482","80067813","606443539d2e7500d67e8f9b","[""user:anonymous""]","[]"
"斩斧","沼泽利斧","LutoAscia","230","-15","","0","25","0","0","0","0","0","0","0","0","强属性瓶","","","","","20,20,14,16,0,0,0","20,20,14,16,8,2,0","","","0-0-0","","","","","","","","","","606443539d2e7500d67e8fbc","36","1617183571","1617675964","80067813","606443539d2e7500d67e8fbd","[""user:anonymous""]","[]"
"斩斧","雪族剑斧Ⅰ","SnowfallAxeI","80","0","","0","0","0","0","0","13","0","0","0","0","强属性瓶","","","","","20,8,8,4,0,0,0","20,8,8,14,0,0,0","","","0-0-0","","","","","","","","","","606443539d2e7500d67e8fb5","2","1617183571","1617668283","80067813","606443539d2e7500d67e8fd4","[""user:anonymous""]","[]"
"斩斧","砂鱼帆鳍Ⅰ","DelexSailI","100","0","","0","11","0","0","0","0","0","0","0","0","强击瓶","","","","","6,18,10,6,0,0,0","6,18,10,14,2,0,0","","","0-0-0","","","","","","","","","","606443539d2e7500d67e8f9b","6","1617183571","1617643806","80067813","606443539d2e7500d67e8fa8","[""user:anonymous""]","[]"
"斩斧","奇怪龙万用刀Ⅱ","KhezuAxeII","100","0","","0","0","26","0","0","0","0","0","0","0","强属性瓶","","","","","18,14,8,10,0,0,0","18,14,8,20,0,0,0","","","0-0-0","","","","","","","","","","606443539d2e7500d67e8fab","3","1617183571","1617632883","80067813","606443539d2e7500d67e8fac","[""user:anonymous""]","[]"
"斩斧","琥珀斜斩Ⅲ","AmberSlashIII","170","30","","0","0","0","26","0","0","0","0","0","0","强属性瓶","","","","","10,14,20,20,6,0,0","10,14,20,20,14,2,0","","","0-1-0","","","","","","","","","","606443539d2e7500d67e8fb2","10","1617183571","1617669124","80067813","606443539d2e7500d67e8fb3","[""user:anonymous""]","[]"
"斩斧","铁制试作剑斧Ⅱ","ProtoIronAxeII","90","0","","0","0","0","0","0","0","0","0","0","0","麻痹瓶12","","","","","14,12,14,0,0,0,0","14,12,22,2,0,0,0","","","0-0-0","","","","","","","","","","606443539d2e7500d67e8fb5","4","1617183571","1617671884","80067813","606443539d2e7500d67e8fb6","[""user:anonymous""]","[]"
"斩斧","精锐进攻队斩击斧","CzarSwitchAxe","200","0","","0","0","0","0","0","0","0","0","0","0","麻痹瓶22","","","","","20,18,16,10,6,0,0","20,18,16,10,8,8,0","","","1-0-0","","","","","","","","","","606443539d2e7500d67e8fb9","14","1617183571","1617672605","80067813","606443539d2e7500d67e8fba","[""user:anonymous""]","[]"
"斩斧","封＝泥Ⅱ","AlmudronAxeII","140","0","","0","36","0","0","0","0","0","0","0","0","强属性瓶","","","","","12,12,20,12,4,0,0","12,12,20,12,14,0,0","","","1-1-0","","","","","","","","","","606443539d2e7500d67e8fca","2","1617183571","1617643443","80067813","606443539d2e7500d67e8fcb","[""user:anonymous""]","[]"
"斩斧","炎火铁剑斧Ⅲ","KamuraIronAxeIII","90","0","","0","0","0","0","0","0","0","0","0","0","强击瓶","","","","","12,14,18,6,0,0,0","12,14,18,16,0,0,0","","","0-0-0","","","","","","","","","","606443539d2e7500d67e8f9b","8","1617183571","1617649921","80067813","606443539d2e7500d67e8f9c","[""user:anonymous""]","[]"
"斩斧","钢铁制改良剑斧","ImprovedSteelAxe","110","0","","0","0","0","0","0","0","0","0","0","0","麻痹瓶14","","","","","16,14,12,8,0,0,0","16,14,12,18,0,0,0","","","0-0-0","","","","","","","","","","606443539d2e7500d67e8fb6","5","1617183571","1617672604","80067813","606443539d2e7500d67e8fb7","[""user:anonymous""]","[]"
"斩斧","精锐讨伐队斩击斧Ⅰ","EliteSwitchAxeI","150","0","","0","0","0","0","0","0","0","0","0","0","麻痹瓶17","","","","","16,14,10,10,0,0,0","16,14,10,16,4,0,0","","","0-0-0","","","","","","","","","","606443539d2e7500d67e8fb7","8","1617183571","1617672605","80067813","606443539d2e7500d67e8fb8","[""user:anonymous""]","[]"
"斩斧","伞旌旗Ⅱ","AxenosomII","110","0","","18","0","0","0","0","0","0","0","0","0","强击瓶","","","","","8,12,22,8,0,0,0","8,12,22,16,2,0,0","","","0-0-0","","","","","","","","","","606443539d2e7500d67e8fcd","4","1617183571","1617632163","80067813","606443539d2e7500d67e8fce","[""user:anonymous""]","[]"
"斩斧","突击斧Ⅱ","AssaultAxeII","150","-20","","0","0","0","0","0","0","0","0","0","0","麻痹瓶11","","","","","14,12,26,8,0,0,0","14,12,26,16,2,0,0","","","0-0-0","","","","","","","","","","606443539d2e7500d67e8fd1","2","1617183571","1617643806","80067813","606443539d2e7500d67e8fd2","[""user:anonymous""]","[]"
"斩斧","轰龙斜斩Ⅱ","RexSlasherII","210","-20","","0","0","0","0","0","0","0","0","0","0","减气瓶20","","","","","10,8,26,20,6,0,0","10,8,26,20,10,6,0","","","0-0-0","","","","","","","","","","606443539d2e7500d67e8fe0","8","1617183571","1617662281","80067813","606443539d2e7500d67e8fe1","[""user:anonymous""]","[]"
"斩斧","暗夜斩击斧【弦月】","Night'sCrescent","180","40","","0","0","0","0","0","0","0","0","0","0","毒瓶17","","","","","10,14,20,20,12,4,0","10,14,20,20,12,4,0","","","0-1-0","","","","","","","","","","606443539d2e7500d67e8fe8","102","1617183571","1617675964","80067813","606443539d2e7500d67e8fe9","[""user:anonymous""]","[]"
"斩斧","溢毒利斧Ⅱ","VenomHatchetII","110","0","","0","0","0","0","0","0","0","34","0","0","强击瓶","","","","","12,12,12,14,0,0,0","12,12,12,24,0,0,0","","","0-0-0","","","","","","","","","","606443539d2e7500d67e8fe4","2","1617183571","1617632644","80067813","606443539d2e7500d67e8fe5","[""user:anonymous""]","[]"
"斩斧","暴君斧Ⅰ","AxeSemperTyrannisI","220","-15","","0","0","0","0","0","0","0","0","0","15","减气瓶","","","","","10,32,6,22,0,0,0","10,32,6,22,8,2,0","","","1-0-0","","","","","","","","","","606443539d2e7500d67e8fe0","9","1617183571","1617668762","80067813","606443539d2e7500d67e8fe2","[""user:anonymous""]","[]"
"斩斧","祸斧【封】Ⅱ","SinisterAxeII","140","0","","0","0","0","0","0","0","0","0","20","0","强击瓶","","","","","34,4,4,18,0,0,0","34,4,4,22,6,0,0","","","0-0-0","","","","","","","","","","606443539d2e7500d67e8ff7","3","1617183571","1617633123","80067813","606443539d2e7500d67e8ff8","[""user:anonymous""]","[]"
"斩斧","睡贝剑斧海螺","SchaleBatis","170","0","","0","0","0","0","0","23","0","0","0","20","强击瓶","","","","","12,18,20,10,0,0,0","12,18,20,12,8,0,0","","","2-1-0","","","","","","","","","","606443539d2e7500d67e9009","5","1617183571","1617668283","80067813","606443539d2e7500d67e900a","[""user:anonymous""]","[]"
"斩斧","百龙剑斧Ⅱ","RampageSlicerII","170","0","","0","0","0","0","0","0","0","0","0","0","强击瓶","","","","","12,14,16,8,0,0,0","12,14,16,18,0,0,0","","","0-0-0","","","","","","","","","","606443539d2e7500d67e900b","1","1617183571","1617602044","80067813","606443539d2e7500d67e900c","[""user:anonymous""]","[]"
"斩斧","让人沉眠的贝剑斧Ⅱ","SleepyShellsliceII","120","0","","0","0","0","0","0","19","0","0","0","15","强击瓶","","","","","10,18,18,4,0,0,0","10,18,18,12,2,0,0","","","0-0-0","","","","","","","","","","606443539d2e7500d67e9008","2","1617183571","1617643443","80067813","606443539d2e7500d67e9009","[""user:anonymous""]","[]"
"斩斧","祸斧【幽鬼无情】","SinisterShadowslice","200","0","","0","0","0","0","0","0","0","0","23","0","强击瓶","","","","","38,2,4,18,8,0,0","38,2,4,18,12,6,0","","","1-1-0","","","","","","","","","","606443539d2e7500d67e8ff8","25","1617183571","1617666603","80067813","606443539d2e7500d67e8ff9","[""user:anonymous""]","[]"
"斩斧","让人沉眠的贝剑斧Ⅰ","SleepyShellsliceI","90","0","","0","0","0","0","0","14","0","0","0","15","强击瓶","","","","","10,12,18,0,0,0,0","10,12,28,0,0,0,0","","","0-0-0","","","","","","","","","","","2","1617183571","1617632405","80067813","606443539d2e7500d67e9008","[""user:anonymous""]","[]"
"斩斧","壮实身躯Ⅰ","PowerGasherI","140","0","","0","0","0","0","0","0","0","0","0","0","强击瓶","","","","","20,14,14,2,0,0,0","20,14,14,12,0,0,0","","","0-0-0","","","","","","","","","","606443539d2e7500d67e8fda","3","1617183571","1617642723","80067813","606443539d2e7500d67e8fdb","[""user:anonymous""]","[]"
"斩斧","溢毒利斧Ⅰ","VenomHatchetI","90","0","","0","0","0","0","0","0","0","27","0","0","强击瓶","","","","","12,14,14,10,0,0,0","12,14,14,20,0,0,0","","","0-0-0","","","","","","","","","","606443539d2e7500d67e8fda","3","1617183571","1617632044","80067813","606443539d2e7500d67e8fe4","[""user:anonymous""]","[]"
"斩斧","水兽战斧Ⅱ","LudrothAxeII","100","0","","0","26","0","0","0","0","0","0","0","0","强属性瓶","","","","","10,16,14,10,0,0,0","10,16,14,20,0,0,0","","","0-0-0","","","","","","","","","","606443539d2e7500d67e8fed","3","1617183571","1617643084","80067813","606443539d2e7500d67e8fee","[""user:anonymous""]","[]"
"斩斧","鸣雷神剑斧Ⅰ","ThunderboltAxeI","180","0","","0","0","35","0","0","0","0","0","0","0","强属性瓶","","","","","4,4,38,8,6,0,0","4,4,38,8,10,6,0","","","0-0-0","","","","","","","","","","","10","1617183571","1617640083","80067813","606443539d2e7500d67e8ffe","[""user:anonymous""]","[]"
"斩斧","炎羽长斧Ⅱ","FlammenbeilII","220","-20","","17","0","0","0","0","0","0","0","0","0","强属性瓶","","","","","26,24,8,10,2,0,0","26,24,8,10,12,0,0","","","1-1-0","","","","","","","","","","606443539d2e7500d67e8fde","11","1617183571","1617674163","80067813","606443539d2e7500d67e8fdf","[""user:anonymous""]","[]"
"斩斧","王牙斩击斧【裂雷】","Despot'sCloudburst","200","0","","0","0","32","0","0","0","0","0","0","0","强击瓶","","","","","14,8,24,16,8,0,0","14,8,24,16,10,8,0","","","2-0-0","","","","","","","","","","606443539d2e7500d67e8ff1","23","1617183571","1617675964","80067813","606443539d2e7500d67e8ff2","[""user:anonymous""]","[]"
"斩斧","白兔剑斧Ⅱ","LongearAxeII","130","0","","0","0","0","15","0","0","0","0","0","0","强属性瓶","","","","","14,10,18,8,0,0,0","14,10,18,18,0,0,0","","","0-0-0","","","","","","","","","","606443539d2e7500d67e8ff3","2","1617183571","1617642483","80067813","606443539d2e7500d67e8ff4","[""user:anonymous""]","[]"
"斩斧","白兔剑斧Ⅲ","LongearAxeIII","160","0","","0","0","0","17","0","0","0","0","0","0","强属性瓶","","","","","12,6,20,20,2,0,0","12,6,20,20,12,0,0","","","1-1-0","","","","","","","","","","606443539d2e7500d67e8ff4","4","1617183571","1617632764","80067813","606443539d2e7500d67e8ff5","[""user:anonymous""]","[]"
"斩斧","剑斧折纸【樱云】Ⅱ","OrigamiAxeII","160","0","","0","0","0","0","0","0","0","0","0","0","灭龙瓶15","","","","","22,16,12,6,4,0,0","22,16,12,6,14,0,0","","","1-1-0","","","","","","","","","","606443539d2e7500d67e8fff","6","1617183571","1617651721","80067813","606443539d2e7500d67e9000","[""user:anonymous""]","[]"
"斩斧","冷酷镰刀Ⅱ","InfernalAxeII","140","0","","0","0","0","0","20","0","0","0","0","0","强属性瓶","","","","","30,4,4,12,0,0,0","30,4,4,18,4,0,0","","","0-0-0","","","","","","","","","","606443539d2e7500d67e9005","2","1617183571","1617668883","80067813","606443539d2e7500d67e9006","[""user:anonymous""]","[]"
"斩斧","百龙剑斧Ⅳ","RampageSlicerIV","190","0","","0","0","0","0","0","0","0","0","0","0","强击瓶","","","","","10,14,14,6,6,0,0","10,14,14,6,16,0,0","","","0-0-0","","","","","","","","","","606443539d2e7500d67e900d","10","1617183571","1617672242","80067813","606443539d2e7500d67e900e","[""user:anonymous""]","[]"
"斩斧","金刚角斧Ⅰ","UndyingAxeI","180","10","","0","0","16","0","0","0","0","0","0","0","强属性瓶","","","","","10,4,20,16,0,0,0","10,4,20,24,2,0,0","","","0-0-0","","","","","","","","","","","5","1617183571","1617644881","80067813","606443539d2e7500d67e8ffa","[""user:anonymous""]","[]"
"斩斧","苍风神剑斧Ⅰ","AzureElderAxeI","180","0","","0","0","0","0","9","0","0","0","0","0","强击瓶","","","","","4,4,4,8,20,0,0","4,4,4,8,30,0,0","","","0-0-0","","","","","","","","","","","12","1617183571","1617639962","80067813","606443539d2e7500d67e8ffc","[""user:anonymous""]","[]"
"斩斧","苍风神剑斧Ⅱ","AzureElderAxeII","200","0","","0","0","0","0","11","0","0","0","0","0","强击瓶","","","","","4,4,10,10,22,0,0","4,4,10,10,30,2,0","","","0-0-0","","","","","","","","","","606443539d2e7500d67e8ffc","30","1617183571","1617672362","80067813","606443539d2e7500d67e8ffd","[""user:anonymous""]","[]"
"斩斧","代达罗斯","DaidalosAxe","110","0","","0","0","0","0","0","0","0","0","0","0","强击瓶","","","","","20,8,12,0,0,0,0","20,8,22,0,0,0,0","","","0-0-0","","","","","","","","","","606443539d2e7500d67e8fd9","3","1617183571","1617668163","80067813","606443539d2e7500d67e8fda","[""user:anonymous""]","[]"
"斩斧","王斩击斧雷电Ⅰ","Usurper'sDownpourI","110","0","","0","0","25","0","0","0","0","0","0","0","强击瓶","","","","","14,8,18,10,0,0,0","14,8,18,16,4,0,0","","","0-0-0","","","","","","","","","","606443539d2e7500d67e8fee","7","1617183571","1617643563","80067813","606443539d2e7500d67e8ff0","[""user:anonymous""]","[]"
"斩斧","棕精灵长斧","FallDrache","200","0","","0","0","0","0","0","0","0","0","0","0","强击瓶","","","","","16,14,16,14,0,0,0","16,14,16,20,4,0,0","","","0-0-0","","","","","","","","","","606443539d2e7500d67e8fdc","15","1617183571","1617644761","80067813","606443539d2e7500d67e8fdd","[""user:anonymous""]","[]"
"斩斧","甲旋Ⅱ","BindingRollerII","130","0","","0","0","0","0","0","0","11","0","0","0","强属性瓶","","","","","28,6,8,8,0,0,0","28,6,8,12,6,0,0","","","0-0-0","","","","","","","","","","606443539d2e7500d67e8fea","3","1617183571","1617642843","80067813","606443539d2e7500d67e8feb","[""user:anonymous""]","[]"
"斩斧","甲旋Ⅲ","BindingRollerIII","180","0","","0","0","0","0","0","0","13","0","0","0","强属性瓶","","","","","30,8,8,14,0,0,0","30,8,8,14,10,0,0","","","0-0-0","","","","","","","","","","606443539d2e7500d67e8feb","6","1617183571","1617643084","80067813","606443539d2e7500d67e8fec","[""user:anonymous""]","[]"
"斩斧","剑斧折纸【樱云】Ⅰ","OrigamiAxeI","150","0","","0","0","0","0","0","0","0","0","0","0","灭龙瓶13","","","","","18,14,10,6,2,0,0","18,14,10,6,12,0,0","","","0-0-0","","","","","","","","","","","4","1617183571","1617639962","80067813","606443539d2e7500d67e8fff","[""user:anonymous""]","[]"
"斩斧","百龙剑斧Ⅲ","RampageSlicerIII","180","0","","0","0","0","0","0","0","0","0","0","0","强击瓶","","","","","10,14,16,6,4,0,0","10,14,16,6,14,0,0","","","0-0-0","","","","","","","","","","606443539d2e7500d67e900c","2","1617183571","1617643323","80067813","606443539d2e7500d67e900d","[""user:anonymous""]","[]"
"斩斧","隐秘战斧Ⅰ","HiddenAxeI","100","40","","0","0","0","0","0","0","0","0","0","0","毒瓶12","","","","","10,14,16,20,0,0,0","10,14,16,20,10,0,0","","","0-0-0","","","","","","","","","","606443539d2e7500d67e8fe4","6","1617183571","1617643923","80067813","606443539d2e7500d67e8fe7","[""user:anonymous""]","[]"
"斩斧","壮实身躯Ⅱ","PowerGasherII","180","0","","0","0","0","0","0","0","0","0","0","0","强击瓶","","","","","16,14,12,8,0,0,0","16,14,12,16,2,0,0","","","0-0-0","","","","","","","","","","606443539d2e7500d67e8fdb","2","1617183571","1617633005","80067813","606443539d2e7500d67e8fdc","[""user:anonymous""]","[]"
"斩斧","甲旋Ⅰ","BindingRollerI","110","0","","0","0","0","0","0","0","10","0","0","0","强属性瓶","","","","","28,8,8,6,0,0,0","28,8,8,16,0,0,0","","","0-0-0","","","","","","","","","","606443539d2e7500d67e8fda","6","1617183571","1617633605","80067813","606443539d2e7500d67e8fea","[""user:anonymous""]","[]"
"斩斧","隐秘战斧Ⅱ","HiddenAxeII","160","40","","0","0","0","0","0","0","0","0","0","0","毒瓶15","","","","","10,14,16,20,10,0,0","10,14,16,20,16,4,0","","","0-1-0","","","","","","","","","","606443539d2e7500d67e8fe7","20","1617183571","1617649681","80067813","606443539d2e7500d67e8fe8","[""user:anonymous""]","[]"
"斩斧","祸斧【封】Ⅰ","SinisterAxeI","130","0","","0","0","0","0","0","0","0","0","17","0","强击瓶","","","","","32,4,8,16,0,0,0","32,4,8,22,4,0,0","","","0-0-0","","","","","","","","","","","8","1617183571","1617644283","80067813","606443539d2e7500d67e8ff7","[""user:anonymous""]","[]"
"斩斧","金刚角斧Ⅱ","UndyingAxeII","210","15","","0","0","20","0","0","0","0","0","0","0","强属性瓶","","","","","10,10,20,20,0,0,0","10,10,20,24,6,0,0","","","0-0-1","","","","","","","","","","606443539d2e7500d67e8ffa","28","1617183571","1617673683","80067813","606443539d2e7500d67e8ffb","[""user:anonymous""]","[]"
"斩斧","炎羽长斧Ⅰ","FlammenbeilI","210","-20","","14","0","0","0","0","0","0","0","0","0","强属性瓶","","","","","28,24,8,10,0,0,0","28,24,8,16,4,0,0","","","1-1-0","","","","","","","","","","606443539d2e7500d67e8fdc","5","1617183571","1617643443","80067813","606443539d2e7500d67e8fde","[""user:anonymous""]","[]"
"斩斧","白兔剑斧Ⅰ","LongearAxeI","90","0","","0","0","0","12","0","0","0","0","0","0","强属性瓶","","","","","14,12,10,4,0,0,0","14,12,10,14,0,0,0","","","0-0-0","","","","","","","","","","606443539d2e7500d67e8fd8","2","1617183571","1617632163","80067813","606443539d2e7500d67e8ff3","[""user:anonymous""]","[]"
"斩斧","剑斧折纸【樱吹雪】","PetalCloud","170","0","","0","0","0","0","0","0","0","0","0","0","灭龙瓶17","","","","","24,18,14,6,4,4,0","24,18,14,6,4,14,0","","","1-1-0","","","","","","","","","","606443539d2e7500d67e9000","26","1617183571","1617672362","80067813","606443539d2e7500d67e9001","[""user:anonymous""]","[]"
"斩斧","阴森猫Ⅰ","GrimCatI","140","0","","0","0","0","0","0","0","23","0","0","0","强击瓶","","","","","10,16,18,16,0,0,0","10,16,18,20,6,0,0","","","2-0-0","","","","","","","","","","","4","1617183571","1617643563","80067813","606443539d2e7500d67e9002","[""user:anonymous""]","[]"
"斩斧","阴森猫Ⅱ","GrimCatII","170","0","","0","0","0","0","0","0","25","0","0","0","强击瓶","","","","","10,16,20,24,0,0,0","10,16,20,24,10,0,0","","","2-0-0","","","","","","","","","","606443539d2e7500d67e9002","3","1617183571","1617668405","80067813","606443539d2e7500d67e9003","[""user:anonymous""]","[]"
"斩斧","恶作剧猫斧","GrimmigeKatze","180","0","","0","0","0","0","0","0","27","0","0","0","强击瓶","","","","","10,16,18,24,2,0,0","10,16,18,24,12,0,0","","","2-0-0","","","","","","","","","","606443539d2e7500d67e9003","11","1617183571","1617632524","80067813","606443539d2e7500d67e9004","[""user:anonymous""]","[]"
"斩斧","百龙剑斧Ⅰ","RampageSlicerI","150","0","","0","0","0","0","0","0","0","0","0","0","强击瓶","","","","","14,14,18,4,0,0,0","14,14,18,14,0,0,0","","","0-0-0","","","","","","","","","","","3","1617183571","1617644283","80067813","606443539d2e7500d67e900b","[""user:anonymous""]","[]"
"斩斧","暴君斧Ⅱ","AxeSemperTyrannisII","230","-15","","0","0","0","0","0","0","0","0","0","15","减气瓶14","","","","","10,32,4,24,0,0,0","10,32,4,24,6,4,0","","","1-0-0","","","","","","","","","","606443539d2e7500d67e8fe2","44","1617183571","1617675003","80067813","606443539d2e7500d67e8fe3","[""user:anonymous""]","[]"
"斩斧","轰龙斜斩Ⅰ","RexSlasherI","160","-20","","0","0","0","0","0","0","0","0","0","0","减气瓶17","","","","","14,6,20,18,2,0,0","14,6,20,18,12,0,0","","","0-0-0","","","","","","","","","","606443539d2e7500d67e8fdb","4","1617183571","1617632163","80067813","606443539d2e7500d67e8fe0","[""user:anonymous""]","[]"
