"item","num","gailv","mission","created_at","updated_at","created_by","id","_read_perm","_write_perm"
"{""name"": ""\u786c\u8d28\u9aa8\u5934"", ""desc"": ""\u53ef\u4ece\u9aa8\u51a2\u91c7\u96c6\u5230\u7684\u575a\u786c\u9aa8\u3002\u662f\u4e00\u79cd\u5f3a\u5ea6\u5f88\u9ad8\u7684\u7d20\u6750\uff0c\u540c\u65f6\u4e5f\u8f7b\u5de7\u6613\u7528\u3002"", ""image"": ""https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item30.png"", ""name_jp"": ""\u9811\u4e08\u306a\u9aa8"", ""created_at"": 1616846216, ""updated_at"": 1617887226, ""created_by"": 80067813, ""id"": ""605f1d89916275061eccb371"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""item""}","1","12","{""name"": ""\u4e00\u67ff\u5165\u9b42"", ""level"": null, ""contract"": null, ""success_condition"": ""\u72e9\u730e1\u5934\u5929\u72d7\u517d"", ""enviroment"": null, ""fu_success_condition"": null, ""type"": 2, ""star"": 5, ""name_en"": null, ""desc"": null, ""client"": ""\u5929\u771f\u65e0\u90aa\u7684\u827e\u9732\u732b"", ""created_at"": 1616849107, ""updated_at"": 1616849107, ""created_by"": 80067813, ""id"": ""605f28d3c177320cee54b275"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""mission""}","1616851805","1616851805","80067813","605f335f43af8a03ce179678","[""user:anonymous""]","[]"
"{""name"": ""\u4e0a\u7b49\u9f99\u9aa8"", ""desc"": ""\u4e0a\u7b49\u7684\u9f99\u9aa8\u3002\u867d\u7136\u6bd4\u8f83\u96be\u4ee5\u83b7\u5f97\uff0c\u4f46\u5728\u52a0\u5de5\u5f3a\u529b\u6b66\u5177\u65f6\u7f3a\u4e0d\u4e86\u5b83\u3002"", ""image"": ""https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item30.png"", ""name_jp"": ""\u4e0a\u7adc\u9aa8"", ""created_at"": 1616846216, ""updated_at"": 1617887126, ""created_by"": 80067813, ""id"": ""605f1d89916275061eccb378"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""item""}","2","10","{""name"": ""\u6ef4\u6c34\u7a7f\u5ca9"", ""level"": null, ""contract"": null, ""success_condition"": ""\u72e9\u730e1\u5934\u5ca9\u9f99"", ""enviroment"": null, ""fu_success_condition"": null, ""type"": 2, ""star"": 5, ""name_en"": null, ""desc"": null, ""client"": ""\u719f\u7ec3\u7684\u91c7\u6398\u8005"", ""created_at"": 1616849107, ""updated_at"": 1616849107, ""created_by"": 80067813, ""id"": ""605f28d3c177320cee54b277"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""mission""}","1616851805","1616851805","80067813","605f335f43af8a03ce179684","[""user:anonymous""]","[]"
"{""name"": ""\u9510\u5229\u7684\u7259"", ""desc"": ""\u5404\u79cd\u5f62\u72b6\u7684\u7259\u9f7f\u7684\u603b\u79f0\u3002\u867d\u5c0f\u5de7\uff0c\u5374\u80fd\u8f7b\u6613\u523a\u7a7f\u5c0f\u578b\u602a\u7269\u7684\u9cde\u7247\u3002"", ""image"": ""https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item33.png"", ""name_jp"": ""\u92ed\u5229\u306a\u7259"", ""created_at"": 1616846216, ""updated_at"": 1617887160, ""created_by"": 80067813, ""id"": ""605f1d89916275061eccb383"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""item""}","1","12","{""name"": ""\u6cbc\u4e2d\u5371\u5f71"", ""level"": null, ""contract"": null, ""success_condition"": ""\u72e9\u730e1\u5934\u6ce5\u9c7c\u9f99"", ""enviroment"": null, ""fu_success_condition"": null, ""type"": 2, ""star"": 5, ""name_en"": null, ""desc"": null, ""client"": ""\u516c\u4f1a\u7ecf\u7eaa\u4eba\u30fb\u5c81\u4e30\u7a14"", ""created_at"": 1616849107, ""updated_at"": 1616849107, ""created_by"": 80067813, ""id"": ""605f28d3c177320cee54b279"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""mission""}","1616851805","1616851805","80067813","605f335f43af8a03ce179695","[""user:anonymous""]","[]"
"{""name"": ""\u785d\u5316\u4f1e\u83c7"", ""desc"": ""\u79d8\u85cf\u9ad8\u6e29\u7684\u7a00\u6709\u8611\u83c7\u3002\u8c03\u548c\u7206\u5f39\u6240\u9700\u70b8\u836f\u7684\u5fc5\u8981\u7d20\u6750\u3002"", ""image"": ""https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item1.png"", ""name_jp"": ""\u30cb\u30c8\u30ed\u30c0\u30b1"", ""created_at"": 1616846216, ""updated_at"": 1617887106, ""created_by"": 80067813, ""id"": ""605f1d89916275061eccb2d6"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""item""}","1","23","{""name"": ""\u5927\u5403\u4e00\u60ca\uff01\u4ed9\u4eba\u638c\u9020\u5c31\u5b8c\u7f8e\u8eab\u6750"", ""level"": null, ""contract"": null, ""success_condition"": ""\u4ea4\u7eb310\u4e2a\u5c0f\u9897\u4ed9\u4eba\u638c"", ""enviroment"": null, ""fu_success_condition"": null, ""type"": 1, ""star"": 3, ""name_en"": null, ""desc"": null, ""client"": ""\u8d76\u65f6\u9ae6\u7684\u5973\u6027"", ""created_at"": 1616849107, ""updated_at"": 1616849107, ""created_by"": 80067813, ""id"": ""605f28d3c177320cee54b20b"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""mission""}","1616851805","1616851805","80067813","605f335f43af8a03ce1793b8","[""user:anonymous""]","[]"
"{""name"": ""\u4e0d\u6b7b\u866b"", ""desc"": ""\u636e\u8bf4\u6709\u5343\u5e74\u5bff\u547d\u7684\u866b\u3002\u53ea\u8981\u548c\u5176\u4ed6\u9053\u5177\u8c03\u548c\uff0c\u5c31\u80fd\u5c06\u7279\u6027\u9644\u52a0\u5230\u7c89\u5c18\u4e0a\u3002"", ""image"": ""https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item8.png"", ""name_jp"": ""\u4e0d\u6b7b\u866b"", ""created_at"": 1616846216, ""updated_at"": 1617887106, ""created_by"": 80067813, ""id"": ""605f1d89916275061eccb2db"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""item""}","1","9","{""name"": ""\u5927\u5403\u4e00\u60ca\uff01\u4ed9\u4eba\u638c\u9020\u5c31\u5b8c\u7f8e\u8eab\u6750"", ""level"": null, ""contract"": null, ""success_condition"": ""\u4ea4\u7eb310\u4e2a\u5c0f\u9897\u4ed9\u4eba\u638c"", ""enviroment"": null, ""fu_success_condition"": null, ""type"": 1, ""star"": 3, ""name_en"": null, ""desc"": null, ""client"": ""\u8d76\u65f6\u9ae6\u7684\u5973\u6027"", ""created_at"": 1616849107, ""updated_at"": 1616849107, ""created_by"": 80067813, ""id"": ""605f28d3c177320cee54b20b"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""mission""}","1616851805","1616851805","80067813","605f335f43af8a03ce1793ba","[""user:anonymous""]","[]"
"{""name"": ""\u96f7\u5149\u866b"", ""desc"": ""\u53d7\u5230\u51b2\u51fb\u5c31\u4f1a\u653e\u7535\u7684\u6606\u866b\u3002\u8c03\u548c\u9ebb\u75f9\u9677\u9631\u53ca\u7535\u51fb\u5f39\u7684\u5fc5\u8981\u7d20\u6750\u3002"", ""image"": ""https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item8.png"", ""name_jp"": ""\u96f7\u5149\u866b"", ""created_at"": 1616846216, ""updated_at"": 1617887108, ""created_by"": 80067813, ""id"": ""605f1d89916275061eccb2dc"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""item""}","1","15","{""name"": ""\u592a\u53e4\u7684\u6c14\u606f"", ""level"": null, ""contract"": null, ""success_condition"": ""\u4ea4\u7eb310\u4e2a\u6734\u7d20\u5f69\u6c34\u6676"", ""enviroment"": null, ""fu_success_condition"": null, ""type"": 1, ""star"": 3, ""name_en"": null, ""desc"": null, ""client"": ""\u597d\u5947\u5fc3\u65fa\u76db\u7684\u5c11\u7237"", ""created_at"": 1616849107, ""updated_at"": 1616849107, ""created_by"": 80067813, ""id"": ""605f28d3c177320cee54b20d"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""mission""}","1616851805","1616851805","80067813","605f335f43af8a03ce1793ca","[""user:anonymous""]","[]"
"{""name"": ""\u71d5\u96c0\u77f3"", ""desc"": ""\u5176\u4e2d\u80fd\u63d0\u70bc\u51fa\u6bd4\u94c1\u77ff\u77f3\u66f4\u4f18\u79c0\u7684\u91d1\u5c5e\u3002\u7cbe\u52a0\u5de5\u540e\u80fd\u5236\u6210\u71d5\u96c0\u94a2\u3002"", ""image"": ""https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item45.png"", ""name_jp"": ""\u30de\u30ab\u30e9\u30a4\u30c8\u9271\u77f3"", ""created_at"": 1616846216, ""updated_at"": 1617887249, ""created_by"": 80067813, ""id"": ""605f1d89916275061eccb35d"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""item""}","1","12","{""name"": ""\u7279\u522b\u8bb8\u53ef\u6d4b\u9a8c\u30fb\u5176\u4e00"", ""level"": null, ""contract"": null, ""success_condition"": ""\u72e9\u730e1\u5934\u4f1e\u9e1f\u548c1\u5934\u96cc\u706b\u9f99"", ""enviroment"": null, ""fu_success_condition"": null, ""type"": 1, ""star"": 4, ""name_en"": null, ""desc"": null, ""client"": ""\u6751\u5e84\u63a5\u5f85\u5458\u706b\u82bd"", ""created_at"": 1616849107, ""updated_at"": 1616849107, ""created_by"": 80067813, ""id"": ""605f28d3c177320cee54b20f"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""mission""}","1616851805","1616851805","80067813","605f335f43af8a03ce1793d6","[""user:anonymous""]","[]"
"{""name"": ""\u71d5\u96c0\u77f3"", ""desc"": ""\u5176\u4e2d\u80fd\u63d0\u70bc\u51fa\u6bd4\u94c1\u77ff\u77f3\u66f4\u4f18\u79c0\u7684\u91d1\u5c5e\u3002\u7cbe\u52a0\u5de5\u540e\u80fd\u5236\u6210\u71d5\u96c0\u94a2\u3002"", ""image"": ""https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item45.png"", ""name_jp"": ""\u30de\u30ab\u30e9\u30a4\u30c8\u9271\u77f3"", ""created_at"": 1616846216, ""updated_at"": 1617887249, ""created_by"": 80067813, ""id"": ""605f1d89916275061eccb35d"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""item""}","1","7","{""name"": ""\u8d64\u70ed\u7684\u5706\u821e\u66f2"", ""level"": null, ""contract"": null, ""success_condition"": ""\u72e9\u730e1\u5934\u8d64\u7532\u517d"", ""enviroment"": null, ""fu_success_condition"": null, ""type"": 1, ""star"": 4, ""name_en"": null, ""desc"": null, ""client"": ""\u5b64\u50b2\u7684\u4f5c\u66f2\u5bb6"", ""created_at"": 1616849107, ""updated_at"": 1616849107, ""created_by"": 80067813, ""id"": ""605f28d3c177320cee54b214"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""mission""}","1616851805","1616851805","80067813","605f335f43af8a03ce1793fa","[""user:anonymous""]","[]"
"{""name"": ""\u4e0a\u94e0\u7389"", ""desc"": ""\u9ad8\u5bc6\u5ea6\u7684\u4f18\u8d28\u94e0\u7389\u3002\u53ef\u5c11\u91cf\u5f3a\u5316\u9632\u5177\u3002"", ""image"": ""https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item52.png"", ""name_jp"": ""\u4e0a\u93a7\u7389"", ""created_at"": 1616846216, ""updated_at"": 1617887236, ""created_by"": 80067813, ""id"": ""605f1d89916275061eccb368"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""item""}","1","14","{""name"": ""\u5c71\u6797\u6b66\u50e7"", ""level"": null, ""contract"": null, ""success_condition"": ""\u72e9\u730e1\u5934\u5929\u72d7\u517d"", ""enviroment"": null, ""fu_success_condition"": null, ""type"": 1, ""star"": 4, ""name_en"": null, ""desc"": null, ""client"": ""\u52a0\u5de5\u5546\u5200\u7eb9"", ""created_at"": 1616849107, ""updated_at"": 1616849107, ""created_by"": 80067813, ""id"": ""605f28d3c177320cee54b216"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""mission""}","1616851805","1616851805","80067813","605f335f43af8a03ce17940c","[""user:anonymous""]","[]"
"{""name"": ""\u4e0d\u6b7b\u866b"", ""desc"": ""\u636e\u8bf4\u6709\u5343\u5e74\u5bff\u547d\u7684\u866b\u3002\u53ea\u8981\u548c\u5176\u4ed6\u9053\u5177\u8c03\u548c\uff0c\u5c31\u80fd\u5c06\u7279\u6027\u9644\u52a0\u5230\u7c89\u5c18\u4e0a\u3002"", ""image"": ""https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item8.png"", ""name_jp"": ""\u4e0d\u6b7b\u866b"", ""created_at"": 1616846216, ""updated_at"": 1617887106, ""created_by"": 80067813, ""id"": ""605f1d89916275061eccb2db"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""item""}","1","9","{""name"": ""\u4e0b\u9152\u83dc\u679c\u7136\u8fd8\u662f\u809d\u810f\u6700\u597d"", ""level"": null, ""contract"": null, ""success_condition"": ""\u4ea4\u7eb35\u4e2a\u602a\u7269\u809d"", ""enviroment"": null, ""fu_success_condition"": null, ""type"": 1, ""star"": 4, ""name_en"": null, ""desc"": null, ""client"": ""\u7231\u559d\u9152\u7684\u5927\u5c11\u7237"", ""created_at"": 1616849107, ""updated_at"": 1616849107, ""created_by"": 80067813, ""id"": ""605f28d3c177320cee54b219"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""mission""}","1616851805","1616851805","80067813","605f335f43af8a03ce179421","[""user:anonymous""]","[]"
"{""name"": ""\u786c\u8d28\u9aa8\u5934"", ""desc"": ""\u53ef\u4ece\u9aa8\u51a2\u91c7\u96c6\u5230\u7684\u575a\u786c\u9aa8\u3002\u662f\u4e00\u79cd\u5f3a\u5ea6\u5f88\u9ad8\u7684\u7d20\u6750\uff0c\u540c\u65f6\u4e5f\u8f7b\u5de7\u6613\u7528\u3002"", ""image"": ""https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item30.png"", ""name_jp"": ""\u9811\u4e08\u306a\u9aa8"", ""created_at"": 1616846216, ""updated_at"": 1617887226, ""created_by"": 80067813, ""id"": ""605f1d89916275061eccb371"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""item""}","1","7","{""name"": ""\u5e26\u7535\u96f7\u72fc\u9f99"", ""level"": null, ""contract"": null, ""success_condition"": ""\u72e9\u730e1\u5934\u96f7\u72fc\u9f99"", ""enviroment"": null, ""fu_success_condition"": null, ""type"": 1, ""star"": 5, ""name_en"": null, ""desc"": null, ""client"": ""\u51b7\u9759\u7684\u751f\u7269\u5b66\u8005"", ""created_at"": 1616849107, ""updated_at"": 1616849107, ""created_by"": 80067813, ""id"": ""605f28d3c177320cee54b21f"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""mission""}","1616851805","1616851805","80067813","605f335f43af8a03ce17944c","[""user:anonymous""]","[]"
"{""name"": ""\u4e0a\u94e0\u7389"", ""desc"": ""\u9ad8\u5bc6\u5ea6\u7684\u4f18\u8d28\u94e0\u7389\u3002\u53ef\u5c11\u91cf\u5f3a\u5316\u9632\u5177\u3002"", ""image"": ""https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item52.png"", ""name_jp"": ""\u4e0a\u93a7\u7389"", ""created_at"": 1616846216, ""updated_at"": 1617887236, ""created_by"": 80067813, ""id"": ""605f1d89916275061eccb368"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""item""}","1","14","{""name"": ""\u707c\u70ed\u5927\u6218"", ""level"": null, ""contract"": null, ""success_condition"": ""\u72e9\u730e1\u5934\u6cb3\u7ae5\u86d9\u548c1\u5934\u8d64\u7532\u517d"", ""enviroment"": null, ""fu_success_condition"": null, ""type"": 1, ""star"": 5, ""name_en"": null, ""desc"": null, ""client"": ""\u597d\u5947\u5fc3\u65fa\u76db\u7684\u827e\u9732\u732b"", ""created_at"": 1616849107, ""updated_at"": 1616849107, ""created_by"": 80067813, ""id"": ""605f28d3c177320cee54b227"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""mission""}","1616851805","1616851805","80067813","605f335f43af8a03ce179487","[""user:anonymous""]","[]"
"{""name"": ""\u52c7\u6c14\u4e4b\u8bc1"", ""desc"": ""\u662f\u5c55\u73b0\u51fa\u5176\u8eab\u7684\u52c7\u6c14\u65f6\uff0c\u53ef\u83b7\u5f97\u7684\u7968\u5238\u3002\u6536\u96c6\u540e\u5c06\u4f1a\u6709\u597d\u4e8b\u53d1\u751f\uff01\uff1f"", ""image"": ""https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item50.png"", ""name_jp"": ""\u52c7\u6c17\u306e\u8a3c"", ""created_at"": 1616846216, ""updated_at"": 1617887211, ""created_by"": 80067813, ""id"": ""605f1d89916275061eccb50f"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""item""}","1","100","{""name"": ""\u7279\u522b\u8bb8\u53ef\u6d4b\u9a8c\u30fb\u5176\u4e09"", ""level"": null, ""contract"": null, ""success_condition"": ""\u72e9\u730e\u6240\u6709\u76ee\u6807"", ""enviroment"": null, ""fu_success_condition"": null, ""type"": 1, ""star"": 6, ""name_en"": null, ""desc"": null, ""client"": ""\u6751\u5e84\u63a5\u5f85\u5458\u706b\u82bd"", ""created_at"": 1616849107, ""updated_at"": 1616849107, ""created_by"": 80067813, ""id"": ""605f28d3c177320cee54b228"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""mission""}","1616851805","1616851805","80067813","605f335f43af8a03ce179490","[""user:anonymous""]","[]"
"{""name"": ""\u4e0a\u7b49\u9f99\u9aa8"", ""desc"": ""\u4e0a\u7b49\u7684\u9f99\u9aa8\u3002\u867d\u7136\u6bd4\u8f83\u96be\u4ee5\u83b7\u5f97\uff0c\u4f46\u5728\u52a0\u5de5\u5f3a\u529b\u6b66\u5177\u65f6\u7f3a\u4e0d\u4e86\u5b83\u3002"", ""image"": ""https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item30.png"", ""name_jp"": ""\u4e0a\u7adc\u9aa8"", ""created_at"": 1616846216, ""updated_at"": 1617887126, ""created_by"": 80067813, ""id"": ""605f1d89916275061eccb378"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""item""}","1","15","{""name"": ""\u6ce5\u571f\u9690\u8005"", ""level"": null, ""contract"": null, ""success_condition"": ""\u72e9\u730e1\u5934\u6ce5\u7fc1\u9f99"", ""enviroment"": null, ""fu_success_condition"": null, ""type"": 1, ""star"": 6, ""name_en"": null, ""desc"": null, ""client"": ""\u6751\u957f\u666e\u8d24"", ""created_at"": 1616849107, ""updated_at"": 1616849107, ""created_by"": 80067813, ""id"": ""605f28d3c177320cee54b229"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""mission""}","1616851805","1616851805","80067813","605f335f43af8a03ce179491","[""user:anonymous""]","[]"
"{""name"": ""\u786c\u8d28\u9aa8\u5934"", ""desc"": ""\u53ef\u4ece\u9aa8\u51a2\u91c7\u96c6\u5230\u7684\u575a\u786c\u9aa8\u3002\u662f\u4e00\u79cd\u5f3a\u5ea6\u5f88\u9ad8\u7684\u7d20\u6750\uff0c\u540c\u65f6\u4e5f\u8f7b\u5de7\u6613\u7528\u3002"", ""image"": ""https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item30.png"", ""name_jp"": ""\u9811\u4e08\u306a\u9aa8"", ""created_at"": 1616846216, ""updated_at"": 1617887226, ""created_by"": 80067813, ""id"": ""605f1d89916275061eccb371"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""item""}","1","6","{""name"": ""\u5f77\u5fa8\u7684\u96ea\u9b3c\u517d"", ""level"": null, ""contract"": null, ""success_condition"": ""\u72e9\u730e1\u5934\u96ea\u9b3c\u517d"", ""enviroment"": null, ""fu_success_condition"": null, ""type"": 1, ""star"": 6, ""name_en"": null, ""desc"": null, ""client"": ""\u4f4f\u5728\u96ea\u56fd\u7684\u6bcd\u4eb2"", ""created_at"": 1616849107, ""updated_at"": 1616849107, ""created_by"": 80067813, ""id"": ""605f28d3c177320cee54b22a"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""mission""}","1616851805","1616851805","80067813","605f335f43af8a03ce17949d","[""user:anonymous""]","[]"
"{""name"": ""\u4e0a\u7b49\u9f99\u9aa8"", ""desc"": ""\u4e0a\u7b49\u7684\u9f99\u9aa8\u3002\u867d\u7136\u6bd4\u8f83\u96be\u4ee5\u83b7\u5f97\uff0c\u4f46\u5728\u52a0\u5de5\u5f3a\u529b\u6b66\u5177\u65f6\u7f3a\u4e0d\u4e86\u5b83\u3002"", ""image"": ""https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item30.png"", ""name_jp"": ""\u4e0a\u7adc\u9aa8"", ""created_at"": 1616846216, ""updated_at"": 1617887126, ""created_by"": 80067813, ""id"": ""605f1d89916275061eccb378"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""item""}","1","15","{""name"": ""\u626d\u66f2\u7684\u6b32\u671b"", ""level"": null, ""contract"": null, ""success_condition"": ""\u72e9\u730e1\u5934\u89d2\u9f99"", ""enviroment"": null, ""fu_success_condition"": null, ""type"": 1, ""star"": 6, ""name_en"": null, ""desc"": null, ""client"": ""\u67d0\u4e2a\u94c1\u5320\u94fa\u7684\u7ee7\u627f\u4eba"", ""created_at"": 1616849107, ""updated_at"": 1616849107, ""created_by"": 80067813, ""id"": ""605f28d3c177320cee54b22c"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""mission""}","1616851805","1616851805","80067813","605f335f43af8a03ce1794a7","[""user:anonymous""]","[]"
"{""name"": ""\u8f89\u9f99\u77f3"", ""desc"": ""\u80fd\u63d0\u70bc\u51fa\u6bd4\u71d5\u96c0\u94a2\u66f4\u9ad8\u54c1\u8d28\u91d1\u5c5e\u7684\u77ff\u77f3\u3002\u76f8\u5f53\u7a00\u5c11\u3002"", ""image"": ""https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item45.png"", ""name_jp"": ""\u30c9\u30e9\u30b0\u30e9\u30a4\u30c8\u9271\u77f3"", ""created_at"": 1616846216, ""updated_at"": 1617887225, ""created_by"": 80067813, ""id"": ""605f1d89916275061eccb35e"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""item""}","1","10","{""name"": ""\u5e9f\u795e\u793e\u8bd5\u80c6"", ""level"": null, ""contract"": null, ""success_condition"": ""\u72e9\u730e1\u5934\u6028\u864e\u9f99\u548c1\u5934\u96f7\u72fc\u9f99"", ""enviroment"": null, ""fu_success_condition"": null, ""type"": 1, ""star"": 6, ""name_en"": null, ""desc"": null, ""client"": ""\u80c6\u5c0f\u7684\u827e\u9732\u732b"", ""created_at"": 1616849107, ""updated_at"": 1616849107, ""created_by"": 80067813, ""id"": ""605f28d3c177320cee54b22d"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""mission""}","1616851805","1616851805","80067813","605f335f43af8a03ce1794b2","[""user:anonymous""]","[]"
"{""name"": ""\u786c\u8d28\u9aa8\u5934"", ""desc"": ""\u53ef\u4ece\u9aa8\u51a2\u91c7\u96c6\u5230\u7684\u575a\u786c\u9aa8\u3002\u662f\u4e00\u79cd\u5f3a\u5ea6\u5f88\u9ad8\u7684\u7d20\u6750\uff0c\u540c\u65f6\u4e5f\u8f7b\u5de7\u6613\u7528\u3002"", ""image"": ""https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item30.png"", ""name_jp"": ""\u9811\u4e08\u306a\u9aa8"", ""created_at"": 1616846216, ""updated_at"": 1617887226, ""created_by"": 80067813, ""id"": ""605f1d89916275061eccb371"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""item""}","1","7","{""name"": ""\u7535\u5149\u96f7\u9e23\uff0c\u68a6\u5e7b\u6ce1\u5f71"", ""level"": null, ""contract"": null, ""success_condition"": ""\u72e9\u730e1\u5934\u98de\u96f7\u9f99\u548c1\u5934\u6ce1\u72d0\u9f99"", ""enviroment"": null, ""fu_success_condition"": null, ""type"": 1, ""star"": 6, ""name_en"": null, ""desc"": null, ""client"": ""\u51fa\u53e3\u6210\u7ae0\u7684\u524d\u8f88\u730e\u4eba"", ""created_at"": 1616849107, ""updated_at"": 1616849107, ""created_by"": 80067813, ""id"": ""605f28d3c177320cee54b22e"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""mission""}","1616851805","1616851805","80067813","605f335f43af8a03ce1794bb","[""user:anonymous""]","[]"
"{""name"": ""\u5c16\u7259"", ""desc"": ""\u5404\u79cd\u5404\u6837\u7259\u9f7f\u7684\u7edf\u79f0\u3002\u5e94\u4e0d\u540c\u7684\u9700\u6c42\uff0c\u5b83\u4eec\u5404\u6709\u4e0d\u540c\u7684\u7528\u9014\u3002"", ""image"": ""https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item33.png"", ""name_jp"": ""\u3068\u304c\u3063\u305f\u7259"", ""created_at"": 1616846216, ""updated_at"": 1617887250, ""created_by"": 80067813, ""id"": ""605f1d89916275061eccb382"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""item""}","1","12","{""name"": ""\u5929\u7a7a\u738b\u8005\uff0c\u5927\u5730\u66b4\u541b"", ""level"": null, ""contract"": null, ""success_condition"": ""\u72e9\u730e1\u5934\u706b\u9f99\u548c1\u5934\u8f70\u9f99"", ""enviroment"": null, ""fu_success_condition"": null, ""type"": 1, ""star"": 6, ""name_en"": null, ""desc"": null, ""client"": ""\u5e74\u8f7b\u7684\u5c06\u519b"", ""created_at"": 1616849107, ""updated_at"": 1616849107, ""created_by"": 80067813, ""id"": ""605f28d3c177320cee54b22f"", ""_read_perm"": [""user:anonymous""], ""_write_perm"": [], ""_table"": ""mission""}","1616851805","1616851805","80067813","605f335f43af8a03ce1794c0","[""user:anonymous""]","[]"
