"name","desc","image","name_jp","created_at","updated_at","created_by","id","_read_perm","_write_perm"
"人鱼龙的怒发鳍","人鱼龙艳丽的发鳍。传说其兴奋时浮现的花纹，是葬身海底的亡魂。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item29.png","人魚竜の怒髪ヒレ","1616846216","1617887197","80067813","605f1d89916275061eccb452","[""user:anonymous""]","[]"
"飞雷龙的皮膜","飞雷龙腿上的皮膜。相当薄，近乎透明，但拥有足以抵挡强风的耐久性。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item61.png","飛雷竜の皮膜","1616846216","1617887198","80067813","605f1d89916275061eccb470","[""user:anonymous""]","[]"
"怨虎龙的盔角","怨虎龙雄壮的角。仿佛寄宿着战死武士的怨念，散发出一股庄严的气息。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item33.png","怨虎竜の兜角","1616846216","1617887198","80067813","605f1d89916275061eccb47d","[""user:anonymous""]","[]"
"怨虎龙的魂结晶","经年累月浓缩而成的气体结晶。美丽的紫烟静静缭绕，却蕴含着令人无法想象的爆炸力。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item45.png","怨虎竜の魂結晶","1616846216","1617887198","80067813","605f1d89916275061eccb481","[""user:anonymous""]","[]"
"蛮颚龙的毛皮","蛮颚龙的毛皮。具备优异的耐火性能。在此地，通常被用来制作消防队的装备。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item32.png","蛮顎竜の毛皮","1616846216","1617887198","80067813","605f1d89916275061eccb486","[""user:anonymous""]","[]"
"迅龙的骨髓","迅龙的骨髓，要剥取它需要精妙的技术。据传它是迅龙灵活善战的秘密。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item29.png","迅竜の骨髄","1616846216","1617887199","80067813","605f1d89916275061eccb499","[""user:anonymous""]","[]"
"上等起泡滑液","泡狐龙分泌出的液泡中更精纯的部分。据说能洗净所有污秽，应用在各种祭神法事中。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item44.png","泡立つ上滑液","1616846216","1617887199","80067813","605f1d89916275061eccb4a5","[""user:anonymous""]","[]"
"雪鬼胆","雪鬼兽的胆囊。自古以来就是有名的万能药素材，但剥取时很难保证它的完好。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item43.png","雪鬼胆","1616846216","1617887199","80067813","605f1d89916275061eccb4b4","[""user:anonymous""]","[]"
"泥翁龙的逆鳞","泥翁龙的稀有逆鳞。那浅墨色的深邃色彩，越看越让人神魂颠倒。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item63.png","泥翁竜の逆鱗","1616846216","1617887199","80067813","605f1d89916275061eccb4cb","[""user:anonymous""]","[]"
"轰龙的上等鳞","纯净无伤的优质轰龙鳞。将数枚重叠在一起加工，可以轻易超越优质钢铁的硬度。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item31.png","轟竜の上鱗","1616846216","1617887199","80067813","605f1d89916275061eccb4dc","[""user:anonymous""]","[]"
"角龙的背甲","角龙背部非常坚硬的甲壳。从接合的部分小心地下刀，可以切出大块来制作武具。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item29.png","角竜の背甲","1616846216","1617887200","80067813","605f1d89916275061eccb4e8","[""user:anonymous""]","[]"
"角龙的坚甲","角龙尤为发达的坚硬背甲。十分厚重，牢不可破。连切割为素材都颇费心力。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item29.png","角竜の堅甲","1616846216","1617887200","80067813","605f1d89916275061eccb4e9","[""user:anonymous""]","[]"
"妃蜘蛛的钩棘","妃蜘蛛的优质棘。光艳扭曲的形状只能谓之美丽。可以用来制作武具与装饰品。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item29.png","妃蜘蛛の鉤棘","1616846216","1617887200","80067813","605f1d89916275061eccb4f3","[""user:anonymous""]","[]"
"雷神龙的触手","雷神龙身上长着的触手。借助遍布全身的触手，缠绕雷电于身，操纵自如。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item29.png","雷神龍の触手","1616846216","1617887200","80067813","605f1d89916275061eccb507","[""user:anonymous""]","[]"
"猎友票券","作为不断与猎友共同狩猎的证明而获得的票券。可用于神秘炼金。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item50.png","狩友チケット","1616846216","1617887200","80067813","605f1d89916275061eccb514","[""user:anonymous""]","[]"
"百龙击退证・六","感谢证明，授予守护村庄免于百龙夜行侵害之人。可用于百龙强化。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item50.png","百竜撃退の証・六","1616846216","1617887201","80067813","605f1d89916275061eccb51a","[""user:anonymous""]","[]"
"古老手记","过去的人写的手记。作为文献的价值很高，可以交付给阳炎。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item50.png","古めかしい手記","1616846216","1617887201","80067813","605f1d89916275061eccb52d","[""user:anonymous""]","[]"
"毒妖鸟的余料","小而残缺的毒妖鸟素材。形状不规整，但收集起来可以制作随从用的武具。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item54.png","毒妖鳥の端材","1616846216","1617887201","80067813","605f1d89916275061eccb55a","[""user:anonymous""]","[]"
"岩龙的余料","小而残缺的岩龙素材。形状不规整，但收集起来可以制作随从用的武具。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item54.png","岩竜の端材","1616846216","1617887201","80067813","605f1d89916275061eccb55d","[""user:anonymous""]","[]"
"岩龙的上等余料","残缺的优质岩龙素材。形状不规整，但收集起来可以制作随从用的武具。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item54.png","岩竜の上端材","1616846216","1617887202","80067813","605f1d89916275061eccb55e","[""user:anonymous""]","[]"
"泡狐龙的上等余料","残缺的优质泡狐龙素材。形状不规整，但收集起来可以制作随从用的武具。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item54.png","泡狐竜の上端材","1616846216","1617887202","80067813","605f1d89916275061eccb56e","[""user:anonymous""]","[]"
"立轴【毒狗龙王】","绘有毒狗龙王的立轴。公会经纪人岁丰稔的绝妙画技璀璨生辉。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item72.png","掛軸【毒狗竜】","1616846216","1617887202","80067813","605f1d89916275061eccb582","[""user:anonymous""]","[]"
"立轴【赤甲兽】","绘有赤甲兽的立轴。公会经纪人岁丰稔的绝妙画技璀璨生辉。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item72.png","掛軸【赤甲獣】","1616846216","1617887202","80067813","605f1d89916275061eccb585","[""user:anonymous""]","[]"
"立轴【天狗兽】","绘有天狗兽的立轴。公会经纪人岁丰稔的绝妙画技璀璨生辉。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item72.png","掛軸【天狗獣】","1616846216","1617887202","80067813","605f1d89916275061eccb58b","[""user:anonymous""]","[]"
"立轴【冰牙龙】","绘有冰牙龙的立轴。公会经纪人岁丰稔的绝妙画技璀璨生辉。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item72.png","掛軸【氷牙竜】","1616846216","1617887203","80067813","605f1d89916275061eccb591","[""user:anonymous""]","[]"
"立轴【泡狐龙】","绘有泡狐龙的立轴。公会经纪人岁丰稔的绝妙画技璀璨生辉。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item72.png","掛軸【泡狐竜】","1616846216","1617887203","80067813","605f1d89916275061eccb596","[""user:anonymous""]","[]"
"立轴【轰龙】","绘有轰龙的立轴。公会经纪人岁丰稔的绝妙画技璀璨生辉。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item72.png","掛軸【轟竜】","1616846216","1617887203","80067813","605f1d89916275061eccb59b","[""user:anonymous""]","[]"
"立轴【角龙】","绘有角龙的立轴。公会经纪人岁丰稔的绝妙画技璀璨生辉。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item72.png","掛軸【角竜】","1616846216","1617887203","80067813","605f1d89916275061eccb59c","[""user:anonymous""]","[]"
"立轴【金狮子】","绘有金狮子的立轴。公会经纪人岁丰稔的绝妙画技璀璨生辉。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item72.png","掛軸【金獅子】","1616846216","1617887203","80067813","605f1d89916275061eccb59e","[""user:anonymous""]","[]"
"狸兽茶釜","基于炎火村流传的童话故事制成的狸兽茶釜。放在火上烧也不会破裂。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item73.png","ブンブジ茶釜","1616846216","1617887204","80067813","605f1d89916275061eccb5aa","[""user:anonymous""]","[]"
"炎火村姐妹人偶","模仿炎火村的接待员制成的姐妹人偶。两只人偶相映成趣，颇为可爱。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item73.png","カムラの双こけし","1616846216","1617887204","80067813","605f1d89916275061eccb5ab","[""user:anonymous""]","[]"
"黄金岁丰稔雕像","模仿炎火村的公会经纪人制成的雕像。据说相当灵验，备受好评。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item73.png","金のゴコク像","1616846216","1617887204","80067813","605f1d89916275061eccb5ac","[""user:anonymous""]","[]"
"泥翁龙木雕","收集全部沙原手记的谢礼。从泥中窥视的半身，宛如在向此处招手。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item73.png","泥翁竜の木彫り","1616846216","1617887204","80067813","605f1d89916275061eccb5bb","[""user:anonymous""]","[]"
"珍品竹笋","新鲜且状态完美的特产竹笋，作为高级食材相当有名。（结算道具）","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item4.png","逸品タケノコ","1616846216","1617887205","80067813","605f1d89916275061eccb5c6","[""user:anonymous""]","[]"
"美丽的腹袋","甲虫遗留下的美丽腹袋。里面似乎装满美味的食材。（结算道具）","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item43.png","きれいな腹袋","1616846216","1617887205","80067813","605f1d89916275061eccb5f6","[""user:anonymous""]","[]"
"龙之泪","龙类只有在特殊的行动时才会流下的贵重眼泪。（结算道具）","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item29.png","竜のナミダ","1616846216","1617887205","80067813","605f1d89916275061eccb5fc","[""user:anonymous""]","[]"
"贯穿冰结弹","附带强力冰属性的贯穿弹。冰属性的弹药可打出多次伤害。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item16.png","貫通氷結弾","1616846216","1617887205","80067813","605f1d89916275061eccb30b","[""user:anonymous""]","[]"
"LV2回复弹","可以使被击中的目标回复中量体力的弹药。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item15.png","LV2 回復弾","1616846216","1617887206","80067813","605f1d89916275061eccb319","[""user:anonymous""]","[]"
"堆积如山菇","量多如山的什锦蘑菇拼盘。有各种各样的蘑菇。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item1.png","山盛り茸","1616846216","1617887206","80067813","605f1d89916275061eccb348","[""user:anonymous""]","[]"
"兽玉","从兽种身上取得的贵重宝玉。其体内的分泌物凝聚为结石，释放着充满野性的光辉。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item9.png","獣玉","1616846216","1617887206","80067813","605f1d89916275061eccb38c","[""user:anonymous""]","[]"
"宽大的鳍","各种形状有别的鳍的统称。在沙原中潜游的砂鱼的鳍尤其结实易用。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item29.png","大きなヒレ","1616846216","1617887206","80067813","605f1d89916275061eccb3b5","[""user:anonymous""]","[]"
"毒狗龙的鳞","毒狗龙的鳞。据说颜色鲜艳的总是有毒，从这鳞片上就能窥见一二。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item31.png","フロギィの鱗","1616846216","1617887206","80067813","605f1d89916275061eccb3d0","[""user:anonymous""]","[]"
"青熊兽的坚臂甲","青熊兽的强韧臂甲。附在上面的大量尖刺能让平淡的挥掌变成必杀的一击。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item29.png","青熊獣の堅腕甲","1616846216","1617887207","80067813","605f1d89916275061eccb3f7","[""user:anonymous""]","[]"
"伞鸟的上等鳞","伞鸟的鳞。白色的美丽鳞片制成的武具，是守护贵族的近卫骑士的专用品。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item31.png","傘鳥の上鱗","1616846216","1617887207","80067813","605f1d89916275061eccb406","[""user:anonymous""]","[]"
"伞鸟的羽鳞","伞鸟的羽状鳞。结实且轻盈，是珍贵的制伞素材。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item29.png","傘鳥の羽鱗","1616846216","1617887207","80067813","605f1d89916275061eccb407","[""user:anonymous""]","[]"
"土砂龙的甲壳","土砂龙的甲壳。虽然经常沾满泥浆，但它也有着一定的强度。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item55.png","土砂竜の甲殻","1616846216","1617887207","80067813","605f1d89916275061eccb415","[""user:anonymous""]","[]"
"河童蛙的苔坚甲","河童蛙优质的背部甲壳。非常坚硬，令盯上其背后的狡猾捕食者无从下手。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item55.png","河童蛙の苔堅甲","1616846216","1617887207","80067813","605f1d89916275061eccb428","[""user:anonymous""]","[]"
"毒妖鸟的甲壳","毒妖鸟的甲壳。根据采集的部位，甲壳的绿色会有些许差异。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item55.png","毒妖鳥の甲殻","1616846216","1617887208","80067813","605f1d89916275061eccb439","[""user:anonymous""]","[]"
"毒妖鸟的尾巴","毒妖鸟的尾巴。似乎有为数不少的猎人为那五彩斑斓的条纹倾倒。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item40.png","毒妖鳥の尻尾","1616846216","1617887208","80067813","605f1d89916275061eccb43f","[""user:anonymous""]","[]"
"人鱼龙的甲壳","人鱼龙尖锐的外壳。壳的形状能保护人鱼龙的身体，助其在水中展现出优雅泳姿。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item55.png","人魚竜の甲殻","1616846216","1617887208","80067813","605f1d89916275061eccb44d","[""user:anonymous""]","[]"
"雌火龙的逆鳞","据说长在尾巴上的雌火龙逆鳞。灼热的鳞片不负火龙之名，是极其稀少的珍品。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item63.png","雌火竜の逆鱗","1616846216","1617887208","80067813","605f1d89916275061eccb45c","[""user:anonymous""]","[]"
"冰牙龙的坚壳","冰牙龙的甲壳中非常光泽明亮的部分。看起来有如一块冰壳。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item55.png","氷牙竜の堅殻","1616846216","1617887209","80067813","605f1d89916275061eccb463","[""user:anonymous""]","[]"
"怨虎龙的甲壳","怨虎龙身上覆盖的甲壳。如甲胄般厚实，一般的武器根本无法伤它分毫。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item55.png","怨虎竜の甲殻","1616846216","1617887209","80067813","605f1d89916275061eccb477","[""user:anonymous""]","[]"
"怨虎龙的妖刀壳","怨虎龙背上的优质刀壳。兴奋时展开的刀上，带有怨虎龙摇曳不定的执念。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item33.png","怨虎竜の妖刀殻","1616846216","1617887209","80067813","605f1d89916275061eccb47c","[""user:anonymous""]","[]"
"蛮颚龙的尾巴","蛮颚龙的尾巴。除了用作武具的素材，在部分地区也是有名的食材。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item40.png","蛮顎竜の尻尾","1616846216","1617887209","80067813","605f1d89916275061eccb48c","[""user:anonymous""]","[]"
"蛮颚龙的宝玉","蛮颚龙体内生成的稀有宝玉。带有热量，光辉耀眼。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item9.png","蛮顎竜の宝玉","1616846216","1617887209","80067813","605f1d89916275061eccb48e","[""user:anonymous""]","[]"
"迅龙的延髓","迅龙的延髓。只是触摸它，就会感受到皮开肉绽般的痛苦，所以很难加工。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item29.png","迅竜の延髄","1616846216","1617887210","80067813","605f1d89916275061eccb49a","[""user:anonymous""]","[]"
"雪鬼兽的拳爪","雪鬼兽手上生长的爪。手指上长着锐利爪子，拳头上则长着粗糙的爪状突起。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item33.png","雪鬼獣の拳爪","1616846216","1617887210","80067813","605f1d89916275061eccb4ac","[""user:anonymous""]","[]"
"雪鬼兽的尖角","雪鬼兽的优质角。它的形状让人联想到鬼，因此被认为是不祥的素材。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item33.png","雪鬼獣の尖角","1616846216","1617887210","80067813","605f1d89916275061eccb4b1","[""user:anonymous""]","[]"
"雷狼龙的带电毛","雷狼龙的白毛，据说可以存储电能并将其增幅。被剥离出来后性能仍未衰减。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item29.png","雷狼竜の帯電毛","1616846216","1617887210","80067813","605f1d89916275061eccb4cf","[""user:anonymous""]","[]"
"妃蜘蛛的锐爪","妃蜘蛛的锐爪。比身体上的甲壳更加坚硬发达。一击甚至能破碎飞龙的甲壳。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item33.png","妃蜘蛛の鋭爪","1616846216","1617887210","80067813","605f1d89916275061eccb4f2","[""user:anonymous""]","[]"
"风神的龙玉","风神龙体内蕴藏的宝石。如暴风般激烈地闪耀着，得到它的人能呼风唤雨。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item9.png","風神の龍玉","1616846216","1617887211","80067813","605f1d89916275061eccb501","[""user:anonymous""]","[]"
"勇气之证","是展现出其身的勇气时，可获得的票券。收集后将会有好事发生！？","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item50.png","勇気の証","1616846216","1617887211","80067813","605f1d89916275061eccb50f","[""user:anonymous""]","[]"
"土砂龙硬币","赠予在斗技大会中征服了土砂龙之人的硬币。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item49.png","ボロスコイン","1616846216","1617887211","80067813","605f1d89916275061eccb51d","[""user:anonymous""]","[]"
"小金鱼","全身黄金色的小尺寸奇鱼。售价相当高。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item46.png","小金魚","1616846216","1617887211","80067813","605f1d89916275061eccb524","[""user:anonymous""]","[]"
"贝尔纳石","观赏用的宝石。进口自草原与蓝天环绕的田园之村。可以卖出高价。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item45.png","ベルナストーン","1616846216","1617887211","80067813","605f1d89916275061eccb525","[""user:anonymous""]","[]"
"狗龙的上等余料","残缺的优质狗龙素材。形状不规整，但收集起来可以制作随从用的武具。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item54.png","狗竜の上端材","1616846216","1617887212","80067813","605f1d89916275061eccb53f","[""user:anonymous""]","[]"
"伞鸟的上等余料","残缺的优质伞鸟素材。形状不规整，但收集起来可以制作随从用的武具。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item54.png","傘鳥の上端材","1616846216","1617887212","80067813","605f1d89916275061eccb54f","[""user:anonymous""]","[]"
"天狗兽的余料","小而残缺的天狗兽素材。形状不规整，但收集起来可以制作随从用的武具。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item54.png","天狗獣の端材","1616846216","1617887212","80067813","605f1d89916275061eccb558","[""user:anonymous""]","[]"
"泥鱼龙的上等余料","残缺的优质泥鱼龙素材。形状不规整，但收集起来可以制作随从用的武具。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item54.png","泥魚竜の上端材","1616846216","1617887212","80067813","605f1d89916275061eccb55c","[""user:anonymous""]","[]"
"火龙的上等余料","残缺的优质火龙素材。形状不规整，但收集起来可以制作随从用的武具。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item54.png","火竜の上端材","1616846216","1617887213","80067813","605f1d89916275061eccb572","[""user:anonymous""]","[]"
"妃蜘蛛的上等余料","残缺的优质妃蜘蛛素材。形状不规整，但收集起来可以制作随从用的武具。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item54.png","妃蜘蛛の上端材","1616846216","1617887213","80067813","605f1d89916275061eccb57b","[""user:anonymous""]","[]"
"立轴【伞鸟】","绘有伞鸟的立轴。公会经纪人岁丰稔的绝妙画技璀璨生辉。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item72.png","掛軸【傘鳥】","1616846216","1617887213","80067813","605f1d89916275061eccb586","[""user:anonymous""]","[]"
"立轴【霸主泡狐龙】","绘有霸主・泡狐龙的立轴。岁丰稔经过千锤百炼的美妙画技璀璨生辉。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item72.png","掛軸【主泡狐竜】","1616846216","1617887213","80067813","605f1d89916275061eccb5a3","[""user:anonymous""]","[]"
"极寒冻松果","包覆着通透冰晶的松果。宝石般的光辉令人着迷。（结算道具）","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item4.png","厳寒ヒヤボックリ","1616846216","1617887213","80067813","605f1d89916275061eccb5c9","[""user:anonymous""]","[]"
"贪食猪笼草","散发强烈气味的猪笼草。会将引来的虫全部吃光。（结算道具）","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item4.png","大食ツボカズラ","1616846216","1617887214","80067813","605f1d89916275061eccb5d3","[""user:anonymous""]","[]"
"灼热草莓","带有些许热量，散发甘甜香气的鲜红草莓。（结算道具）","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item28.png","灼熱イチゴ","1616846216","1617887214","80067813","605f1d89916275061eccb5dd","[""user:anonymous""]","[]"
"龙蛋","从怪物巢穴中偷来的蛋。（结算道具）","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item2.png","竜の卵","1616846216","1617887214","80067813","605f1d89916275061eccb607","[""user:anonymous""]","[]"
"二连大炮弹","","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item14.png","二連大砲弾","1616846216","1617887214","80067813","605f1d89916275061eccb61f","[""user:anonymous""]","[]"
"灰色种子","附着在怪物身上的种子。富含爆炸性油脂。十分危险，因此任务结束后将被回收。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item28.png","灰色の種","1616846216","1617887215","80067813","605f1d89916275061eccb33e","[""user:anonymous""]","[]"
"眠贝","能释放睡眠瓦斯的贝类。将周边贝壳和石头附着壳上，造就了独特的形状。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item31.png","マクラサカガイ","1616846216","1617887215","80067813","605f1d89916275061eccb352","[""user:anonymous""]","[]"
"大王扶桑花","本地原来没有这种花。应该是种子随风飘荡到了这里。整朵花尺寸颇大，色彩斑斓。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item4.png","ドスビスカス","1616846216","1617887215","80067813","605f1d89916275061eccb356","[""user:anonymous""]","[]"
"春夜鲤","被称作“春夜”的一种鲤鱼，据说此鱼昭示着繁殖期的到来。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item46.png","春夜鯉","1616846216","1617887215","80067813","605f1d89916275061eccb358","[""user:anonymous""]","[]"
"坚硬的巨骨","更加坚硬、更加巨大的兽骨。拥有优秀的耐久性与强度，堪称一级品的骨素材。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item30.png","堅牢な巨骨","1616846216","1617887216","80067813","605f1d89916275061eccb37f","[""user:anonymous""]","[]"
"冰结袋","怪物的一种体内器官。累积着大量超低温液体，要小心处理。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item43.png","氷結袋","1616846216","1617887216","80067813","605f1d89916275061eccb399","[""user:anonymous""]","[]"
"硬甲龙的甲壳","从硬甲龙身上取得的甲壳。在小型怪物中拥有相当的硬度。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item55.png","草食竜の甲殻","1616846216","1617887216","80067813","605f1d89916275061eccb3a8","[""user:anonymous""]","[]"
"野猪的上等毛皮","野猪的优质皮。因刚毛而非常结实。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item32.png","ファンゴの上毛皮","1616846216","1617887216","80067813","605f1d89916275061eccb3ac","[""user:anonymous""]","[]"
"优质的腹袋","甲虫的优质腹袋。看起来非常薄却不会破损，是一种相当强韧的素材。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item8.png","上質な腹袋","1616846216","1617887217","80067813","605f1d89916275061eccb3c4","[""user:anonymous""]","[]"
"白兔兽的冰爪","白兔兽冰冷泛寒的爪子。包在爪上的，是在极寒之地附着的不融冰块。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item33.png","白兎獣の氷爪","1616846216","1617887217","80067813","605f1d89916275061eccb3fe","[""user:anonymous""]","[]"
"伞鸟的大头冠","伞鸟的大头冠。气派的巨大头冠，像美丽的扇子一般彰显着自身的优雅。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item32.png","傘鳥の大トサカ","1616846216","1617887217","80067813","605f1d89916275061eccb40a","[""user:anonymous""]","[]"
"水兽的爪","长在水兽四肢上的爪。主要是用于四处移动，不太用在战斗上。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item33.png","水獣の爪","1616846216","1617887217","80067813","605f1d89916275061eccb410","[""user:anonymous""]","[]"
"怪异的牙","奇怪龙的牙。在一部分宗教爱好者之间，它作为咒术道具暗中流通。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item33.png","怪しげな牙","1616846216","1617887218","80067813","605f1d89916275061eccb421","[""user:anonymous""]","[]"
"河童蛙的苔背甲","河童蛙背部的甲壳。表面生长的苔藓能吸收冲击，所以比看起来的要结实。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item55.png","河童蛙の苔背甲","1616846216","1617887218","80067813","605f1d89916275061eccb427","[""user:anonymous""]","[]"
"岩龙的坚胸壳","岩龙的坚硬胸壳。厚度与普通胸壳别无二致，但成分的密度增加，更为坚固。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item29.png","岩竜の堅胸殻","1616846216","1617887218","80067813","605f1d89916275061eccb447","[""user:anonymous""]","[]"
"飞雷龙的上等毛皮","丸鸟的羽毛。又大又漂亮的羽毛广受喜爱，可以用来装饰衣服。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item32.png","飛雷竜の上毛皮","1616846216","1617887218","80067813","605f1d89916275061eccb46f","[""user:anonymous""]","[]"
"怨虎龙的刀壳","怨虎龙背部的刀状甲壳。缺损的刀刃使人联想到激烈的战斗。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item33.png","怨虎竜の刀殻","1616846216","1617887219","80067813","605f1d89916275061eccb47b","[""user:anonymous""]","[]"
"怨虎龙的枪刃尾","怨虎龙如十字枪般的尾刃。尾巴施展出的突刺将贯穿麻痹大意的猎物肚腹。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item40.png","怨虎竜の槍刃尾","1616846216","1617887219","80067813","605f1d89916275061eccb47f","[""user:anonymous""]","[]"
"蛮颚龙的锐牙","从更为强悍的蛮颚龙身上采到的牙。经过锻炼的牙能咬碎任何猎物。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item33.png","蛮顎竜の鋭牙","1616846216","1617887219","80067813","605f1d89916275061eccb489","[""user:anonymous""]","[]"
"泡狐龙的紫毛","泡狐龙的紫毛。毛质坚硬，但在被液泡浸湿之后手感就会变得犹如抚摸细绢一样柔滑。","https://cdn.kiranico.net/file/kiranico/mhrise-web/images/items/item32.png","泡狐竜の紫毛","1616846216","1617887219","80067813","605f1d89916275061eccb49d","[""user:anonymous""]","[]"
